'Constraint';'Template';'Activation';'Target';'Confidence';'Coverage';'Support';'Trace confidence';'Trace coverage';'Trace support';'Marked for exclusion';'Below thresholds';'Redudant';'Conflicting'
'NotSuccession(Declaration REJECTED by BUDGET OWNER, Declaration REJECTED by ADMINISTRATION)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Declaration REJECTED by ADMINISTRATION]';0.994;0.022;0.022;0.029;0.203;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by BUDGET OWNER, Declaration SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Declaration SUBMITTED by EMPLOYEE]';0.991;0.113;0.112;0.006;0.989;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by BUDGET OWNER, End trip)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[End trip]';0.999;0.090;0.090;0.006;1.000;0.006;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by BUDGET OWNER, Payment Handled)';'NotChainSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Payment Handled]';1.000;0.086;0.086;0.006;0.960;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by BUDGET OWNER, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.068;0.068;0.008;0.735;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by BUDGET OWNER, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.025;0.025;0.023;0.271;0.006;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by BUDGET OWNER, Permit APPROVED by PRE_APPROVER)';'NotCoExistence';'[Declaration REJECTED by BUDGET OWNER]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.008;0.008;0.071;0.087;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by BUDGET OWNER, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Permit APPROVED by SUPERVISOR]';1.000;0.009;0.009;0.060;0.104;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by BUDGET OWNER, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.009;0.009;0.060;0.104;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by BUDGET OWNER, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.075;0.075;0.007;0.834;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by BUDGET OWNER, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.087;0.087;0.007;0.931;0.006;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by BUDGET OWNER, Request Payment)';'NotChainSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Request Payment]';1.000;0.086;0.086;0.006;0.960;0.006;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by BUDGET OWNER, Send Reminder)';'NotCoExistence';'[Declaration REJECTED by BUDGET OWNER]';'[Send Reminder]';0.992;0.007;0.007;0.086;0.069;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by BUDGET OWNER, Start trip)';'NotSuccession';'[Declaration REJECTED by BUDGET OWNER]';'[Start trip]';1.000;0.090;0.090;0.006;1.000;0.006;FALSE;FALSE;FALSE;FALSE
'Absence(Declaration REJECTED by DIRECTOR)';'Absence';'';'[Declaration REJECTED by DIRECTOR]';0.999;0.089;0.089;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'AtMost1(Declaration REJECTED by DIRECTOR)';'AtMost1';'';'[Declaration REJECTED by DIRECTOR]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Declaration APPROVED by ADMINISTRATION)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Declaration APPROVED by ADMINISTRATION]';0.999;0.070;0.070;0.000;0.763;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Declaration APPROVED by BUDGET OWNER)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Declaration APPROVED by BUDGET OWNER]';0.999;0.025;0.025;0.002;0.282;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Declaration APPROVED by PRE_APPROVER)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Declaration APPROVED by PRE_APPROVER]';0.994;0.009;0.008;0.005;0.087;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Declaration FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.084;0.084;0.001;0.925;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Declaration REJECTED by ADMINISTRATION)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Declaration REJECTED by ADMINISTRATION]';0.997;0.022;0.021;0.002;0.200;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Declaration REJECTED by EMPLOYEE)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Declaration REJECTED by EMPLOYEE]';0.993;0.025;0.025;0.000;0.230;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Declaration SUBMITTED by EMPLOYEE)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Declaration SUBMITTED by EMPLOYEE]';0.998;0.112;0.112;0.000;0.989;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, End trip)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[End trip]';0.999;0.089;0.089;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Payment Handled)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Payment Handled]';0.999;0.086;0.086;0.000;0.960;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Permit APPROVED by ADMINISTRATION)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.067;0.067;0.001;0.735;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Permit APPROVED by BUDGET OWNER)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.024;0.024;0.002;0.271;0.001;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Permit APPROVED by PRE_APPROVER)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Permit APPROVED by PRE_APPROVER]';0.996;0.007;0.007;0.006;0.082;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Permit APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Permit APPROVED by SUPERVISOR]';0.991;0.009;0.009;0.002;0.099;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Permit FINAL_APPROVED by DIRECTOR)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Permit FINAL_APPROVED by DIRECTOR]';0.991;0.009;0.009;0.002;0.099;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Permit FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.075;0.075;0.001;0.833;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Permit SUBMITTED by EMPLOYEE)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Permit SUBMITTED by EMPLOYEE]';0.999;0.087;0.087;0.000;0.931;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Request Payment)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Request Payment]';0.999;0.086;0.086;0.000;0.959;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Send Reminder)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Send Reminder]';1.000;0.006;0.006;0.010;0.064;0.001;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by DIRECTOR, Start trip)';'NotCoExistence';'[Declaration REJECTED by DIRECTOR]';'[Start trip]';0.999;0.089;0.089;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'AtMost2(Declaration REJECTED by EMPLOYEE)';'AtMost2';'';'[Declaration REJECTED by EMPLOYEE]';0.994;0.089;0.089;0.994;1.000;0.994;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.094;0.094;0.287;0.801;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.050;0.050;0.534;0.431;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.033;0.033;0.757;0.304;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.028;0.028;0.895;0.257;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.028;0.028;0.895;0.257;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.108;0.108;0.239;0.962;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.046;0.046;0.997;0.231;0.230;FALSE;FALSE;FALSE;FALSE
'NotResponse(Declaration REJECTED by EMPLOYEE, Declaration REJECTED by BUDGET OWNER)';'NotResponse';'[Declaration REJECTED by EMPLOYEE]';'[Declaration REJECTED by BUDGET OWNER]';0.990;0.025;0.024;0.990;0.230;0.228;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Declaration REJECTED by BUDGET OWNER)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.025;0.025;1.000;0.230;0.230;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by EMPLOYEE, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Declaration REJECTED by EMPLOYEE]';'[Declaration REJECTED by DIRECTOR]';0.993;0.025;0.025;0.997;0.230;0.229;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Declaration REJECTED by EMPLOYEE, Declaration REJECTED by MISSING)';'NotRespondedExistence';'[Declaration REJECTED by EMPLOYEE]';'[Declaration REJECTED by MISSING]';0.993;0.025;0.024;0.991;0.230;0.228;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Declaration REJECTED by MISSING)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration REJECTED by MISSING]';0.994;0.026;0.026;0.943;0.243;0.229;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Declaration REJECTED by PRE_APPROVER)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration REJECTED by PRE_APPROVER]';0.997;0.026;0.026;1.000;0.230;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Declaration REJECTED by SUPERVISOR]';1.000;0.026;0.026;0.998;0.230;0.230;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by EMPLOYEE, Declaration SAVED by EMPLOYEE)';'NotCoExistence';'[Declaration REJECTED by EMPLOYEE]';'[Declaration SAVED by EMPLOYEE]';0.998;0.026;0.026;0.952;0.241;0.230;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Declaration REJECTED by EMPLOYEE, End trip)';'RespondedExistence';'[Declaration REJECTED by EMPLOYEE]';'[End trip]';1.000;0.025;0.025;1.000;0.230;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, End trip)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[End trip]';0.998;0.114;0.114;0.229;1.000;0.229;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Payment Handled)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Payment Handled]';1.000;0.110;0.110;0.233;0.986;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.092;0.092;0.301;0.764;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.049;0.049;0.553;0.416;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.032;0.032;0.771;0.298;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit APPROVED by SUPERVISOR]';1.000;0.034;0.034;0.762;0.302;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.034;0.034;0.762;0.302;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.099;0.099;0.264;0.872;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit REJECTED by ADMINISTRATION)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit REJECTED by ADMINISTRATION]';1.000;0.026;0.026;0.966;0.238;0.230;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(Declaration REJECTED by EMPLOYEE, Permit REJECTED by BUDGET OWNER)';'NotRespondedExistence';'[Declaration REJECTED by EMPLOYEE]';'[Permit REJECTED by BUDGET OWNER]';0.992;0.025;0.024;0.993;0.230;0.228;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit REJECTED by BUDGET OWNER)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit REJECTED by BUDGET OWNER]';1.000;0.025;0.025;0.987;0.233;0.230;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by EMPLOYEE, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Declaration REJECTED by EMPLOYEE]';'[Permit REJECTED by DIRECTOR]';1.000;0.025;0.025;0.999;0.230;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit REJECTED by EMPLOYEE]';1.000;0.028;0.028;0.912;0.252;0.230;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by EMPLOYEE, Permit REJECTED by MISSING)';'NotCoExistence';'[Declaration REJECTED by EMPLOYEE]';'[Permit REJECTED by MISSING]';0.997;0.025;0.025;0.972;0.236;0.229;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER)';'NotCoExistence';'[Declaration REJECTED by EMPLOYEE]';'[Permit REJECTED by PRE_APPROVER]';0.995;0.025;0.025;0.984;0.233;0.229;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit REJECTED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit REJECTED by SUPERVISOR]';1.000;0.026;0.026;0.964;0.238;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.111;0.111;0.244;0.943;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Request Payment)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Request Payment]';1.000;0.110;0.110;0.233;0.985;0.230;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by EMPLOYEE, Send Reminder)';'NotSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Send Reminder]';0.999;0.031;0.031;0.834;0.275;0.230;FALSE;FALSE;FALSE;FALSE
'RespondedExistence(Declaration REJECTED by EMPLOYEE, Start trip)';'RespondedExistence';'[Declaration REJECTED by EMPLOYEE]';'[Start trip]';1.000;0.025;0.025;1.000;0.230;0.230;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by EMPLOYEE, Start trip)';'NotChainSuccession';'[Declaration REJECTED by EMPLOYEE]';'[Start trip]';0.991;0.114;0.113;0.225;1.000;0.225;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by EMPLOYEE)';'AlternatePrecedence';'[Declaration REJECTED by EMPLOYEE]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.025;0.025;1.000;0.230;0.230;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(Permit REJECTED by BUDGET OWNER, Declaration REJECTED by EMPLOYEE)';'NotPrecedence';'[Declaration REJECTED by EMPLOYEE]';'[Permit REJECTED by BUDGET OWNER]';0.992;0.025;0.024;0.993;0.230;0.228;FALSE;FALSE;FALSE;FALSE
'AtMost1(Declaration REJECTED by MISSING)';'AtMost1';'';'[Declaration REJECTED by MISSING]';0.999;0.089;0.089;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by MISSING, Declaration APPROVED by ADMINISTRATION)';'NotCoExistence';'[Declaration REJECTED by MISSING]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.071;0.071;0.019;0.778;0.015;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by MISSING, Declaration APPROVED by BUDGET OWNER)';'NotCoExistence';'[Declaration REJECTED by MISSING]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.027;0.027;0.051;0.297;0.015;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by MISSING, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Declaration REJECTED by MISSING]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.010;0.010;0.162;0.094;0.015;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by MISSING, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Declaration REJECTED by MISSING]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.085;0.085;0.016;0.926;0.015;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by MISSING, Declaration REJECTED by ADMINISTRATION)';'NotCoExistence';'[Declaration REJECTED by MISSING]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.023;0.023;0.071;0.215;0.015;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by MISSING, Declaration REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration REJECTED by MISSING]';'[Declaration REJECTED by EMPLOYEE]';0.992;0.026;0.026;0.058;0.243;0.014;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by MISSING, End trip)';'NotSuccession';'[Declaration REJECTED by MISSING]';'[End trip]';0.997;0.091;0.091;0.014;1.000;0.014;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by MISSING, Payment Handled)';'NotChainSuccession';'[Declaration REJECTED by MISSING]';'[Payment Handled]';1.000;0.087;0.087;0.016;0.962;0.015;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by MISSING, Permit APPROVED by ADMINISTRATION)';'NotCoExistence';'[Declaration REJECTED by MISSING]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.068;0.068;0.020;0.750;0.015;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by MISSING, Permit APPROVED by BUDGET OWNER)';'NotCoExistence';'[Declaration REJECTED by MISSING]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.026;0.026;0.053;0.285;0.015;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by MISSING, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration REJECTED by MISSING]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.009;0.009;0.172;0.088;0.015;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by MISSING, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by MISSING]';'[Permit APPROVED by SUPERVISOR]';1.000;0.010;0.010;0.136;0.112;0.015;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by MISSING, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Declaration REJECTED by MISSING]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.010;0.010;0.136;0.112;0.015;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by MISSING, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by MISSING]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.076;0.076;0.018;0.835;0.015;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by MISSING, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration REJECTED by MISSING]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.088;0.088;0.016;0.931;0.015;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by MISSING, Request Payment)';'NotChainSuccession';'[Declaration REJECTED by MISSING]';'[Request Payment]';1.000;0.087;0.087;0.016;0.961;0.015;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by MISSING, Send Reminder)';'NotCoExistence';'[Declaration REJECTED by MISSING]';'[Send Reminder]';1.000;0.007;0.007;0.194;0.078;0.015;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by MISSING, Start trip)';'NotSuccession';'[Declaration REJECTED by MISSING]';'[Start trip]';0.997;0.091;0.091;0.014;1.000;0.014;FALSE;FALSE;FALSE;FALSE
'AtMost1(Declaration REJECTED by PRE_APPROVER)';'AtMost1';'';'[Declaration REJECTED by PRE_APPROVER]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by PRE_APPROVER, Declaration APPROVED by ADMINISTRATION)';'NotCoExistence';'[Declaration REJECTED by PRE_APPROVER]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.071;0.071;0.016;0.775;0.013;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by PRE_APPROVER, Declaration APPROVED by BUDGET OWNER)';'NotCoExistence';'[Declaration REJECTED by PRE_APPROVER]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.027;0.027;0.043;0.294;0.013;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by PRE_APPROVER, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.010;0.010;0.144;0.089;0.013;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by PRE_APPROVER, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.085;0.085;0.014;0.926;0.013;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by PRE_APPROVER, Declaration REJECTED by ADMINISTRATION)';'NotCoExistence';'[Declaration REJECTED by PRE_APPROVER]';'[Declaration REJECTED by ADMINISTRATION]';1.000;0.023;0.023;0.060;0.212;0.013;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.113;0.113;0.013;0.989;0.013;FALSE;FALSE;FALSE;FALSE
