'Constraint';'Template';'Activation';'Target';'Confidence';'Coverage';'Support';'Trace confidence';'Trace coverage';'Trace support';'Marked for exclusion';'Below thresholds';'Redudant';'Conflicting'
'Precedence(NEW, FIN)';'Precedence';'[FIN]';'[NEW]';1.000;0.166;0.166;1.000;0.710;0.710;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(REJECT, FIN)';'NotPrecedence';'[FIN]';'[REJECT]';0.992;0.166;0.164;0.992;0.710;0.704;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(STORNO, FIN)';'NotPrecedence';'[FIN]';'[STORNO]';0.992;0.166;0.164;0.992;0.710;0.704;FALSE;FALSE;FALSE;FALSE
'Absence(JOIN-PAT)';'Absence';'';'[JOIN-PAT]';0.999;0.222;0.221;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'AtMost1(JOIN-PAT)';'AtMost1';'';'[JOIN-PAT]';0.999;0.222;0.221;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(JOIN-PAT, BILLED)';'NotCoExistence';'[JOIN-PAT]';'[BILLED]';0.995;0.150;0.149;0.001;0.649;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(JOIN-PAT, CHANGE DIAGN)';'NotCoExistence';'[JOIN-PAT]';'[CHANGE DIAGN]';0.995;0.101;0.101;0.001;0.424;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(JOIN-PAT, CODE NOK)';'NotCoExistence';'[JOIN-PAT]';'[CODE NOK]';0.991;0.009;0.009;0.028;0.031;0.001;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(JOIN-PAT, CODE OK)';'NotCoExistence';'[JOIN-PAT]';'[CODE OK]';0.996;0.151;0.151;0.001;0.639;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(JOIN-PAT, DELETE)';'NotCoExistence';'[JOIN-PAT]';'[DELETE]';0.996;0.019;0.019;0.010;0.083;0.001;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(JOIN-PAT, FIN)';'NotCoExistence';'[JOIN-PAT]';'[FIN]';0.995;0.166;0.166;0.001;0.710;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(JOIN-PAT, NEW)';'NotCoExistence';'[JOIN-PAT]';'[NEW]';0.995;0.225;0.224;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'NotSuccession(JOIN-PAT, REJECT)';'NotSuccession';'[JOIN-PAT]';'[REJECT]';0.992;0.005;0.005;0.048;0.019;0.001;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(JOIN-PAT, RELEASE)';'NotCoExistence';'[JOIN-PAT]';'[RELEASE]';0.995;0.158;0.157;0.001;0.671;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(JOIN-PAT, REOPEN)';'NotCoExistence';'[JOIN-PAT]';'[REOPEN]';0.995;0.011;0.011;0.022;0.042;0.001;FALSE;FALSE;FALSE;FALSE
'NotSuccession(JOIN-PAT, STORNO)';'NotSuccession';'[JOIN-PAT]';'[STORNO]';0.993;0.007;0.007;0.035;0.026;0.001;FALSE;FALSE;FALSE;FALSE
'Absence(MANUAL)';'Absence';'';'[MANUAL]';0.998;0.222;0.221;0.998;1.000;0.998;FALSE;FALSE;FALSE;FALSE
'AtMost1(MANUAL)';'AtMost1';'';'[MANUAL]';0.999;0.222;0.221;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(MANUAL, BILLED)';'NotCoExistence';'[MANUAL]';'[BILLED]';0.991;0.150;0.149;0.001;0.649;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(MANUAL, CHANGE DIAGN)';'NotCoExistence';'[MANUAL]';'[CHANGE DIAGN]';0.994;0.102;0.101;0.003;0.425;0.001;FALSE;FALSE;FALSE;FALSE
'NotSuccession(MANUAL, CODE NOK)';'NotSuccession';'[MANUAL]';'[CODE NOK]';0.995;0.009;0.009;0.073;0.033;0.002;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(MANUAL, CODE OK)';'NotCoExistence';'[MANUAL]';'[CODE OK]';0.991;0.151;0.150;0.001;0.639;0.001;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(MANUAL, DELETE)';'NotCoExistence';'[MANUAL]';'[DELETE]';0.997;0.019;0.019;0.027;0.084;0.002;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(MANUAL, FIN)';'NotCoExistence';'[MANUAL]';'[FIN]';0.991;0.166;0.165;0.000;0.710;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(MANUAL, NEW)';'NotCoExistence';'[MANUAL]';'[NEW]';0.994;0.225;0.224;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(MANUAL, REJECT)';'NotChainSuccession';'[MANUAL]';'[REJECT]';1.000;0.005;0.005;0.119;0.020;0.002;FALSE;FALSE;FALSE;FALSE
'NotSuccession(MANUAL, RELEASE)';'NotSuccession';'[MANUAL]';'[RELEASE]';0.997;0.158;0.157;0.004;0.671;0.002;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(MANUAL, REOPEN)';'NotChainSuccession';'[MANUAL]';'[REOPEN]';0.998;0.011;0.011;0.056;0.043;0.002;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(MANUAL, STORNO)';'NotChainSuccession';'[MANUAL]';'[STORNO]';0.998;0.007;0.007;0.088;0.027;0.002;FALSE;FALSE;FALSE;FALSE
'AtMost1(NEW)';'AtMost1';'';'[NEW]';0.998;0.222;0.221;0.998;1.000;0.998;FALSE;FALSE;FALSE;FALSE
'Init(NEW)';'Init';'';'[NEW]';1.000;1.000;1.000;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(NEW, BILLED)';'NotChainSuccession';'[NEW]';'[BILLED]';1.000;0.374;0.374;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(NEW, CHANGE END)';'NotCoExistence';'[NEW]';'[CHANGE END]';0.999;0.224;0.224;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(NEW, CODE ERROR)';'NotCoExistence';'[NEW]';'[CODE ERROR]';0.999;0.225;0.224;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(NEW, CODE NOK)';'NotChainSuccession';'[NEW]';'[CODE NOK]';1.000;0.232;0.232;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(NEW, CODE OK)';'NotChainSuccession';'[NEW]';'[CODE OK]';1.000;0.375;0.375;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(NEW, EMPTY)';'NotCoExistence';'[NEW]';'[EMPTY]';0.991;0.225;0.223;0.996;1.000;0.996;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(NEW, JOIN-PAT)';'NotCoExistence';'[NEW]';'[JOIN-PAT]';0.995;0.225;0.224;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(NEW, MANUAL)';'NotCoExistence';'[NEW]';'[MANUAL]';0.994;0.225;0.224;0.998;1.000;0.998;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(NEW, REJECT)';'NotChainSuccession';'[NEW]';'[REJECT]';1.000;0.229;0.229;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(NEW, RELEASE)';'NotChainSuccession';'[NEW]';'[RELEASE]';1.000;0.382;0.382;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(NEW, REOPEN)';'NotChainSuccession';'[NEW]';'[REOPEN]';1.000;0.235;0.235;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(NEW, SET STATUS)';'NotRespondedExistence';'[NEW]';'[SET STATUS]';0.994;0.224;0.223;0.994;1.000;0.994;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(NEW, SET STATUS)';'NotChainSuccession';'[NEW]';'[SET STATUS]';1.000;0.226;0.226;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(NEW, STORNO)';'NotChainSuccession';'[NEW]';'[STORNO]';1.000;0.231;0.231;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(NEW, ZDBC_BEHAN)';'NotCoExistence';'[NEW]';'[ZDBC_BEHAN]';1.000;0.224;0.224;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'AtMost1(REJECT)';'AtMost1';'';'[REJECT]';0.999;0.222;0.221;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotSuccession(REJECT, CHANGE DIAGN)';'NotSuccession';'[REJECT]';'[CHANGE DIAGN]';0.999;0.105;0.105;0.042;0.430;0.018;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REJECT, CODE NOK)';'NotChainSuccession';'[REJECT]';'[CODE NOK]';1.000;0.012;0.012;0.383;0.048;0.018;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REJECT, CODE OK)';'NotChainSuccession';'[REJECT]';'[CODE OK]';1.000;0.155;0.155;0.029;0.639;0.018;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REJECT, DELETE)';'NotChainSuccession';'[REJECT]';'[DELETE]';1.000;0.023;0.023;0.188;0.097;0.018;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(REJECT, EMPTY)';'NotCoExistence';'[REJECT]';'[EMPTY]';0.997;0.005;0.005;0.803;0.023;0.018;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REJECT, FIN)';'NotChainSuccession';'[REJECT]';'[FIN]';1.000;0.170;0.170;0.026;0.710;0.018;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REJECT, JOIN-PAT)';'NotChainSuccession';'[REJECT]';'[JOIN-PAT]';0.997;0.005;0.005;0.954;0.019;0.018;FALSE;FALSE;FALSE;FALSE
'NotSuccession(REJECT, NEW)';'NotSuccession';'[REJECT]';'[NEW]';1.000;0.229;0.229;0.018;1.000;0.018;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REJECT, RELEASE)';'NotChainSuccession';'[REJECT]';'[RELEASE]';0.993;0.162;0.160;0.027;0.671;0.018;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REJECT, STORNO)';'NotChainSuccession';'[REJECT]';'[STORNO]';1.000;0.011;0.011;0.718;0.025;0.018;FALSE;FALSE;FALSE;FALSE
'AtMost2(RELEASE)';'AtMost2';'';'[RELEASE]';0.996;0.222;0.221;0.996;1.000;0.996;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(CODE NOK, RELEASE)';'NotPrecedence';'[RELEASE]';'[CODE NOK]';0.993;0.157;0.156;0.994;0.671;0.667;FALSE;FALSE;FALSE;FALSE
'ChainPrecedence(FIN, RELEASE)';'ChainPrecedence';'[RELEASE]';'[FIN]';0.991;0.157;0.156;0.991;0.671;0.665;FALSE;FALSE;FALSE;FALSE
'Precedence(NEW, RELEASE)';'Precedence';'[RELEASE]';'[NEW]';1.000;0.157;0.157;1.000;0.671;0.671;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(RELEASE, BILLED)';'NotChainSuccession';'[RELEASE]';'[BILLED]';0.994;0.307;0.305;0.994;0.671;0.667;FALSE;FALSE;FALSE;FALSE
'NotSuccession(RELEASE, CHANGE DIAGN)';'NotSuccession';'[RELEASE]';'[CHANGE DIAGN]';0.996;0.258;0.257;0.973;0.689;0.671;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(RELEASE, CHANGE END)';'NotCoExistence';'[RELEASE]';'[CHANGE END]';0.999;0.157;0.157;1.000;0.671;0.671;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(RELEASE, CODE ERROR)';'NotCoExistence';'[RELEASE]';'[CODE ERROR]';0.997;0.157;0.157;0.999;0.671;0.670;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(RELEASE, DELETE)';'NotChainSuccession';'[RELEASE]';'[DELETE]';0.996;0.175;0.175;0.906;0.739;0.669;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(RELEASE, EMPTY)';'NotRespondedExistence';'[RELEASE]';'[EMPTY]';0.994;0.157;0.156;0.993;0.671;0.666;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(RELEASE, EMPTY)';'NotChainSuccession';'[RELEASE]';'[EMPTY]';1.000;0.158;0.158;1.000;0.671;0.671;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(RELEASE, FIN)';'NotChainSuccession';'[RELEASE]';'[FIN]';0.999;0.323;0.323;0.945;0.710;0.671;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(RELEASE, JOIN-PAT)';'NotCoExistence';'[RELEASE]';'[JOIN-PAT]';0.995;0.158;0.157;0.999;0.671;0.670;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(RELEASE, MANUAL)';'NotRespondedExistence';'[RELEASE]';'[MANUAL]';0.994;0.157;0.156;0.996;0.671;0.669;FALSE;FALSE;FALSE;FALSE
'NotSuccession(RELEASE, MANUAL)';'NotSuccession';'[RELEASE]';'[MANUAL]';0.991;0.158;0.157;0.998;0.671;0.669;FALSE;FALSE;FALSE;FALSE
'NotSuccession(RELEASE, NEW)';'NotSuccession';'[RELEASE]';'[NEW]';1.000;0.382;0.382;0.671;1.000;0.671;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(RELEASE, REJECT)';'NotChainSuccession';'[RELEASE]';'[REJECT]';1.000;0.162;0.162;1.000;0.671;0.671;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(RELEASE, REOPEN)';'NotChainSuccession';'[RELEASE]';'[REOPEN]';0.990;0.167;0.166;0.998;0.672;0.670;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(RELEASE, SET STATUS)';'NotRespondedExistence';'[RELEASE]';'[SET STATUS]';0.991;0.157;0.156;0.991;0.671;0.665;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(RELEASE, SET STATUS)';'NotChainSuccession';'[RELEASE]';'[SET STATUS]';0.997;0.159;0.158;0.998;0.672;0.670;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(RELEASE, STORNO)';'NotChainSuccession';'[RELEASE]';'[STORNO]';1.000;0.164;0.164;1.000;0.671;0.671;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(RELEASE, ZDBC_BEHAN)';'NotCoExistence';'[RELEASE]';'[ZDBC_BEHAN]';1.000;0.157;0.157;1.000;0.671;0.671;FALSE;FALSE;FALSE;FALSE
'AtMost1(REOPEN)';'AtMost1';'';'[REOPEN]';0.995;0.222;0.221;0.995;1.000;0.995;FALSE;FALSE;FALSE;FALSE
'NotChainPrecedence(CODE ERROR, REOPEN)';'NotChainPrecedence';'[REOPEN]';'[CODE ERROR]';0.991;0.010;0.010;0.990;0.041;0.040;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(FIN, REOPEN)';'AlternatePrecedence';'[REOPEN]';'[FIN]';0.999;0.010;0.010;0.999;0.041;0.041;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(MANUAL, REOPEN)';'NotPrecedence';'[REOPEN]';'[MANUAL]';0.992;0.010;0.010;0.993;0.041;0.041;FALSE;FALSE;FALSE;FALSE
'Precedence(NEW, REOPEN)';'Precedence';'[REOPEN]';'[NEW]';1.000;0.010;0.010;1.000;0.041;0.041;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REOPEN, BILLED)';'NotChainSuccession';'[REOPEN]';'[BILLED]';1.000;0.160;0.160;0.062;0.657;0.041;FALSE;FALSE;FALSE;FALSE
'NotSuccession(REOPEN, CHANGE DIAGN)';'NotSuccession';'[REOPEN]';'[CHANGE DIAGN]';0.990;0.111;0.110;0.093;0.438;0.041;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(REOPEN, CHANGE END)';'NotCoExistence';'[REOPEN]';'[CHANGE END]';0.996;0.010;0.010;0.992;0.041;0.041;FALSE;FALSE;FALSE;FALSE
'NotSuccession(REOPEN, CODE ERROR)';'NotSuccession';'[REOPEN]';'[CODE ERROR]';0.995;0.011;0.010;0.997;0.041;0.041;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REOPEN, CODE NOK)';'NotChainSuccession';'[REOPEN]';'[CODE NOK]';0.997;0.018;0.018;0.628;0.065;0.041;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REOPEN, CODE OK)';'NotChainSuccession';'[REOPEN]';'[CODE OK]';1.000;0.161;0.161;0.064;0.643;0.041;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(REOPEN, EMPTY)';'NotCoExistence';'[REOPEN]';'[EMPTY]';0.996;0.011;0.011;0.901;0.045;0.041;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(REOPEN, JOIN-PAT)';'NotCoExistence';'[REOPEN]';'[JOIN-PAT]';0.995;0.011;0.011;0.977;0.042;0.041;FALSE;FALSE;FALSE;FALSE
'NotResponse(REOPEN, MANUAL)';'NotResponse';'[REOPEN]';'[MANUAL]';0.992;0.010;0.010;0.992;0.041;0.041;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REOPEN, MANUAL)';'NotChainSuccession';'[REOPEN]';'[MANUAL]';1.000;0.011;0.011;0.956;0.043;0.041;FALSE;FALSE;FALSE;FALSE
'NotSuccession(REOPEN, NEW)';'NotSuccession';'[REOPEN]';'[NEW]';1.000;0.235;0.235;0.041;1.000;0.041;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REOPEN, REJECT)';'NotChainSuccession';'[REOPEN]';'[REJECT]';1.000;0.015;0.015;0.816;0.050;0.041;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REOPEN, RELEASE)';'NotChainSuccession';'[REOPEN]';'[RELEASE]';1.000;0.167;0.167;0.061;0.672;0.041;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REOPEN, SET STATUS)';'NotChainSuccession';'[REOPEN]';'[SET STATUS]';0.999;0.012;0.012;0.878;0.047;0.041;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(REOPEN, STORNO)';'NotChainSuccession';'[REOPEN]';'[STORNO]';1.000;0.017;0.017;0.719;0.057;0.041;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(REOPEN, ZDBC_BEHAN)';'NotCoExistence';'[REOPEN]';'[ZDBC_BEHAN]';1.000;0.010;0.010;1.000;0.041;0.041;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(SET STATUS, REOPEN)';'NotPrecedence';'[REOPEN]';'[SET STATUS]';0.996;0.010;0.010;0.995;0.041;0.041;FALSE;FALSE;FALSE;FALSE
'Absence(SET STATUS)';'Absence';'';'[SET STATUS]';0.994;0.222;0.220;0.994;1.000;0.994;FALSE;FALSE;FALSE;FALSE
'AtMost1(SET STATUS)';'AtMost1';'';'[SET STATUS]';0.999;0.222;0.221;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(SET STATUS, BILLED)';'NotCoExistence';'[SET STATUS]';'[BILLED]';0.996;0.151;0.150;0.008;0.654;0.005;FALSE;FALSE;FALSE;FALSE
'NotSuccession(SET STATUS, CHANGE DIAGN)';'NotSuccession';'[SET STATUS]';'[CHANGE DIAGN]';1.000;0.102;0.102;0.015;0.427;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(SET STATUS, CODE NOK)';'NotSuccession';'[SET STATUS]';'[CODE NOK]';0.995;0.010;0.010;0.190;0.033;0.006;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(SET STATUS, CODE OK)';'NotCoExistence';'[SET STATUS]';'[CODE OK]';0.996;0.152;0.152;0.008;0.643;0.005;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(SET STATUS, DELETE)';'NotCoExistence';'[SET STATUS]';'[DELETE]';0.996;0.020;0.020;0.070;0.088;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(SET STATUS, FIN)';'NotSuccession';'[SET STATUS]';'[FIN]';0.999;0.167;0.167;0.009;0.710;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(SET STATUS, NEW)';'NotSuccession';'[SET STATUS]';'[NEW]';1.000;0.226;0.226;0.006;1.000;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(SET STATUS, REJECT)';'NotSuccession';'[SET STATUS]';'[REJECT]';0.997;0.006;0.006;0.265;0.024;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(SET STATUS, RELEASE)';'NotSuccession';'[SET STATUS]';'[RELEASE]';0.999;0.159;0.159;0.009;0.672;0.006;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(SET STATUS, REOPEN)';'NotChainSuccession';'[SET STATUS]';'[REOPEN]';0.996;0.012;0.012;0.135;0.047;0.006;FALSE;FALSE;FALSE;FALSE
'NotSuccession(SET STATUS, STORNO)';'NotSuccession';'[SET STATUS]';'[STORNO]';0.998;0.008;0.008;0.205;0.031;0.006;FALSE;FALSE;FALSE;FALSE
'AtMost1(STORNO)';'AtMost1';'';'[STORNO]';0.996;0.222;0.221;0.996;1.000;0.996;FALSE;FALSE;FALSE;FALSE
'AlternatePrecedence(BILLED, STORNO)';'AlternatePrecedence';'[STORNO]';'[BILLED]';0.994;0.007;0.007;0.995;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(CODE ERROR, STORNO)';'NotPrecedence';'[STORNO]';'[CODE ERROR]';0.990;0.007;0.007;0.989;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'Precedence(FIN, STORNO)';'Precedence';'[STORNO]';'[FIN]';0.999;0.007;0.007;0.999;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(MANUAL, STORNO)';'NotPrecedence';'[STORNO]';'[MANUAL]';0.994;0.007;0.007;0.994;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'Precedence(NEW, STORNO)';'Precedence';'[STORNO]';'[NEW]';1.000;0.007;0.007;1.000;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'Precedence(RELEASE, STORNO)';'Precedence';'[STORNO]';'[RELEASE]';0.999;0.007;0.007;1.000;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'NotSuccession(STORNO, CHANGE DIAGN)';'NotSuccession';'[STORNO]';'[CHANGE DIAGN]';0.999;0.107;0.107;0.059;0.433;0.025;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(STORNO, CHANGE END)';'NotCoExistence';'[STORNO]';'[CHANGE END]';0.996;0.007;0.007;0.987;0.026;0.025;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(STORNO, CODE ERROR)';'NotRespondedExistence';'[STORNO]';'[CODE ERROR]';0.990;0.007;0.007;0.989;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'NotSuccession(STORNO, CODE ERROR)';'NotSuccession';'[STORNO]';'[CODE ERROR]';1.000;0.007;0.007;0.985;0.026;0.025;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(STORNO, CODE NOK)';'NotChainSuccession';'[STORNO]';'[CODE NOK]';1.000;0.015;0.015;0.467;0.055;0.025;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(STORNO, CODE OK)';'NotChainSuccession';'[STORNO]';'[CODE OK]';1.000;0.157;0.157;0.040;0.639;0.025;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(STORNO, DELETE)';'NotChainSuccession';'[STORNO]';'[DELETE]';1.000;0.025;0.025;0.244;0.104;0.025;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(STORNO, EMPTY)';'NotCoExistence';'[STORNO]';'[EMPTY]';0.998;0.008;0.008;0.850;0.030;0.025;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(STORNO, FIN)';'NotChainSuccession';'[STORNO]';'[FIN]';1.000;0.172;0.172;0.036;0.710;0.025;FALSE;FALSE;FALSE;FALSE
'NotResponse(STORNO, JOIN-PAT)';'NotResponse';'[STORNO]';'[JOIN-PAT]';0.993;0.007;0.007;0.997;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(STORNO, JOIN-PAT)';'NotChainSuccession';'[STORNO]';'[JOIN-PAT]';0.998;0.007;0.007;0.967;0.026;0.025;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(STORNO, MANUAL)';'NotChainSuccession';'[STORNO]';'[MANUAL]';0.996;0.007;0.007;0.927;0.027;0.025;FALSE;FALSE;FALSE;FALSE
'NotSuccession(STORNO, NEW)';'NotSuccession';'[STORNO]';'[NEW]';1.000;0.231;0.231;0.025;1.000;0.025;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(STORNO, RELEASE)';'NotChainSuccession';'[STORNO]';'[RELEASE]';1.000;0.164;0.164;0.038;0.671;0.025;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(STORNO, REOPEN)';'NotChainSuccession';'[STORNO]';'[REOPEN]';0.997;0.017;0.017;0.448;0.057;0.025;FALSE;FALSE;FALSE;FALSE
'NotChainResponse(STORNO, SET STATUS)';'NotChainResponse';'[STORNO]';'[SET STATUS]';0.993;0.007;0.007;0.992;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(STORNO, ZDBC_BEHAN)';'NotCoExistence';'[STORNO]';'[ZDBC_BEHAN]';1.000;0.007;0.007;1.000;0.025;0.025;FALSE;FALSE;FALSE;FALSE
'Absence(ZDBC_BEHAN)';'Absence';'';'[ZDBC_BEHAN]';1.000;0.222;0.222;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'AtMost1(ZDBC_BEHAN)';'AtMost1';'';'[ZDBC_BEHAN]';1.000;0.222;0.222;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, BILLED)';'NotCoExistence';'[ZDBC_BEHAN]';'[BILLED]';1.000;0.149;0.149;0.000;0.649;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, CHANGE DIAGN)';'NotCoExistence';'[ZDBC_BEHAN]';'[CHANGE DIAGN]';1.000;0.101;0.101;0.000;0.423;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, CODE NOK)';'NotCoExistence';'[ZDBC_BEHAN]';'[CODE NOK]';1.000;0.008;0.008;0.000;0.031;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, CODE OK)';'NotCoExistence';'[ZDBC_BEHAN]';'[CODE OK]';1.000;0.151;0.151;0.000;0.638;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, DELETE)';'NotCoExistence';'[ZDBC_BEHAN]';'[DELETE]';1.000;0.018;0.018;0.000;0.082;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, FIN)';'NotCoExistence';'[ZDBC_BEHAN]';'[FIN]';1.000;0.166;0.166;0.000;0.710;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, NEW)';'NotCoExistence';'[ZDBC_BEHAN]';'[NEW]';1.000;0.224;0.224;0.000;1.000;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, RELEASE)';'NotCoExistence';'[ZDBC_BEHAN]';'[RELEASE]';1.000;0.157;0.157;0.000;0.671;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, REOPEN)';'NotCoExistence';'[ZDBC_BEHAN]';'[REOPEN]';1.000;0.010;0.010;0.000;0.041;0.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(ZDBC_BEHAN, STORNO)';'NotCoExistence';'[ZDBC_BEHAN]';'[STORNO]';1.000;0.007;0.007;0.000;0.025;0.000;FALSE;FALSE;FALSE;FALSE
